,clip_name,label,cluster
23755,train23756.aiff,0,0
23756,train23757.aiff,0,0
23757,train23758.aiff,0,0
23758,train23759.aiff,0,0
23759,train23760.aiff,0,0
23760,train23761.aiff,0,0
23761,train23762.aiff,0,0
23762,train23763.aiff,0,0
23763,train23764.aiff,0,0
23764,train23765.aiff,0,0
23765,train23766.aiff,0,0
23766,train23767.aiff,0,0
23767,train23768.aiff,0,0
23768,train23769.aiff,0,0
23769,train23770.aiff,0,0
23770,train23771.aiff,0,0
23771,train23772.aiff,0,0
23772,train23773.aiff,0,0
23773,train23774.aiff,0,0
23774,train23775.aiff,0,0
23775,train23776.aiff,0,0
23776,train23777.aiff,0,0
23777,train23778.aiff,0,0
23778,train23779.aiff,0,0
23779,train23780.aiff,0,0
23780,train23781.aiff,0,0
23781,train23782.aiff,0,0
23782,train23783.aiff,0,0
23783,train23784.aiff,0,0
23784,train23785.aiff,0,0
23785,train23786.aiff,0,0
23786,train23787.aiff,0,0
23787,train23788.aiff,0,0
23788,train23789.aiff,0,0
23789,train23790.aiff,0,0
23790,train23791.aiff,0,0
23791,train23792.aiff,0,0
23792,train23793.aiff,0,0
23793,train23794.aiff,0,0
23794,train23795.aiff,0,0
23795,train23796.aiff,0,0
23796,train23797.aiff,0,0
23797,train23798.aiff,0,0
23798,train23799.aiff,0,0
23799,train23800.aiff,0,0
23800,train23801.aiff,0,0
23801,train23802.aiff,0,0
23802,train23803.aiff,0,0
23803,train23804.aiff,0,0
23804,train23805.aiff,0,0
23805,train23806.aiff,0,0
23806,train23807.aiff,0,0
23807,train23808.aiff,0,0
23808,train23809.aiff,0,0
23809,train23810.aiff,0,0
23810,train23811.aiff,0,0
23811,train23812.aiff,0,0
23812,train23813.aiff,0,0
23813,train23814.aiff,0,0
23814,train23815.aiff,0,0
23815,train23816.aiff,0,0
23816,train23817.aiff,0,0
23817,train23818.aiff,0,0
23818,train23819.aiff,0,0
23819,train23820.aiff,0,0
23820,train23821.aiff,0,0
23821,train23822.aiff,0,0
23822,train23823.aiff,0,0
23823,train23824.aiff,0,0
23824,train23825.aiff,0,0
23825,train23826.aiff,0,0
23826,train23827.aiff,0,0
23827,train23828.aiff,0,0
23828,train23829.aiff,0,0
23829,train23830.aiff,0,0
23830,train23831.aiff,0,0
23831,train23832.aiff,0,0
23832,train23833.aiff,0,0
23833,train23834.aiff,0,0
23834,train23835.aiff,0,0
23835,train23836.aiff,0,0
23836,train23837.aiff,0,0
23837,train23838.aiff,0,0
23838,train23839.aiff,0,0
23839,train23840.aiff,0,0
23840,train23841.aiff,0,0
23841,train23842.aiff,0,0
23842,train23843.aiff,0,0
23843,train23844.aiff,0,0
23844,train23845.aiff,0,0
23845,train23846.aiff,0,0
23846,train23847.aiff,0,0
23847,train23848.aiff,0,0
23848,train23849.aiff,0,0
23849,train23850.aiff,0,0
23850,train23851.aiff,0,0
23851,train23852.aiff,0,0
23852,train23853.aiff,0,0
23853,train23854.aiff,0,0
23854,train23855.aiff,0,0
23855,train23856.aiff,0,0
23856,train23857.aiff,0,0
23857,train23858.aiff,0,0
23858,train23859.aiff,0,0
23859,train23860.aiff,0,0
23860,train23861.aiff,0,0
23861,train23862.aiff,0,0
23862,train23863.aiff,0,0
23863,train23864.aiff,0,0
23864,train23865.aiff,0,0
23865,train23866.aiff,0,0
23866,train23867.aiff,0,0
23867,train23868.aiff,0,0
23868,train23869.aiff,0,0
23869,train23870.aiff,0,0
23870,train23871.aiff,0,0
23871,train23872.aiff,0,0
23872,train23873.aiff,0,0
23873,train23874.aiff,0,0
23874,train23875.aiff,0,0
23875,train23876.aiff,0,0
23876,train23877.aiff,0,0
23877,train23878.aiff,0,0
23878,train23879.aiff,0,0
23879,train23880.aiff,0,0
23880,train23881.aiff,0,0
23881,train23882.aiff,0,0
23882,train23883.aiff,0,0
23883,train23884.aiff,0,0
23884,train23885.aiff,0,0
23885,train23886.aiff,0,0
23886,train23887.aiff,0,0
23887,train23888.aiff,0,0
23888,train23889.aiff,0,0
23889,train23890.aiff,0,0
23890,train23891.aiff,0,0
23891,train23892.aiff,0,0
23892,train23893.aiff,0,0
23893,train23894.aiff,0,0
23894,train23895.aiff,0,0
23895,train23896.aiff,0,0
23896,train23897.aiff,0,0
23897,train23898.aiff,0,0
23898,train23899.aiff,0,0
23899,train23900.aiff,0,0
23900,train23901.aiff,0,0
23901,train23902.aiff,0,0
23902,train23903.aiff,0,0
23903,train23904.aiff,0,0
23904,train23905.aiff,0,0
23905,train23906.aiff,0,0
23906,train23907.aiff,0,0
23907,train23908.aiff,0,0
23908,train23909.aiff,0,0
23909,train23910.aiff,0,0
23910,train23911.aiff,0,0
23911,train23912.aiff,0,0
23912,train23913.aiff,0,0
23913,train23914.aiff,0,0
23914,train23915.aiff,0,0
23915,train23916.aiff,0,0
23916,train23917.aiff,0,0
23917,train23918.aiff,0,0
23918,train23919.aiff,0,0
23919,train23920.aiff,0,0
23920,train23921.aiff,0,0
23921,train23922.aiff,0,0
23922,train23923.aiff,0,0
23923,train23924.aiff,0,0
23924,train23925.aiff,0,2
23925,train23926.aiff,0,0
23926,train23927.aiff,0,0
23927,train23928.aiff,0,0
23928,train23929.aiff,0,0
23929,train23930.aiff,0,0
23930,train23931.aiff,0,2
23931,train23932.aiff,0,0
23932,train23933.aiff,0,0
23933,train23934.aiff,0,2
23934,train23935.aiff,0,0
23935,train23936.aiff,0,2
23936,train23937.aiff,0,0
23937,train23938.aiff,0,0
23938,train23939.aiff,0,0
23939,train23940.aiff,0,0
23940,train23941.aiff,0,0
23941,train23942.aiff,0,2
23942,train23943.aiff,0,0
23943,train23944.aiff,0,2
23944,train23945.aiff,0,2
23945,train23946.aiff,0,2
23946,train23947.aiff,0,0
23947,train23948.aiff,0,2
23948,train23949.aiff,0,2
23949,train23950.aiff,0,2
23950,train23951.aiff,0,0
23951,train23952.aiff,0,2
23952,train23953.aiff,0,0
23953,train23954.aiff,0,0
23954,train23955.aiff,0,0
23955,train23956.aiff,0,2
23956,train23957.aiff,0,2
23957,train23958.aiff,0,0
23958,train23959.aiff,0,2
23959,train23960.aiff,0,2
23960,train23961.aiff,0,0
23961,train23962.aiff,0,0
23962,train23963.aiff,0,2
23963,train23964.aiff,0,0
23964,train23965.aiff,0,0
23965,train23966.aiff,0,2
23966,train23967.aiff,0,0
23967,train23968.aiff,0,2
23968,train23969.aiff,0,2
23969,train23970.aiff,0,0
23970,train23971.aiff,0,2
23971,train23972.aiff,0,0
23972,train23973.aiff,0,0
23973,train23974.aiff,0,2
23974,train23975.aiff,0,2
23975,train23976.aiff,0,0
23976,train23977.aiff,0,0
23977,train23978.aiff,0,0
23978,train23979.aiff,0,2
23979,train23980.aiff,0,0
23980,train23981.aiff,0,2
23981,train23982.aiff,0,0
23982,train23983.aiff,0,2
23983,train23984.aiff,0,0
23984,train23985.aiff,0,0
23985,train23986.aiff,0,2
23986,train23987.aiff,0,2
23987,train23988.aiff,0,2
23988,train23989.aiff,0,0
23989,train23990.aiff,0,0
23990,train23991.aiff,0,0
23991,train23992.aiff,0,0
23992,train23993.aiff,0,2
23993,train23994.aiff,0,2
23994,train23995.aiff,0,0
23995,train23996.aiff,0,0
23996,train23997.aiff,0,0
23997,train23998.aiff,0,0
23998,train23999.aiff,0,0
23999,train24000.aiff,0,2
24000,train24001.aiff,0,2
24001,train24002.aiff,0,0
24002,train24003.aiff,0,2
24003,train24004.aiff,0,2
24004,train24005.aiff,0,0
24005,train24006.aiff,0,2
24006,train24007.aiff,0,2
24007,train24008.aiff,0,2
24008,train24009.aiff,0,0
24009,train24010.aiff,0,0
24010,train24011.aiff,0,2
24011,train24012.aiff,0,2
24012,train24013.aiff,0,0
24013,train24014.aiff,0,2
24014,train24015.aiff,0,2
24015,train24016.aiff,0,2
24016,train24017.aiff,0,2
24017,train24018.aiff,0,2
24018,train24019.aiff,0,0
24019,train24020.aiff,0,0
24020,train24021.aiff,0,2
24021,train24022.aiff,0,2
24022,train24023.aiff,0,0
24023,train24024.aiff,0,2
24024,train24025.aiff,0,2
24025,train24026.aiff,0,2
24026,train24027.aiff,0,0
24027,train24028.aiff,0,0
24028,train24029.aiff,0,2
24029,train24030.aiff,0,0
24030,train24031.aiff,0,0
24031,train24032.aiff,0,2
24032,train24033.aiff,0,0
24033,train24034.aiff,0,2
24034,train24035.aiff,0,2
24035,train24036.aiff,0,0
24036,train24037.aiff,0,2
24037,train24038.aiff,0,0
24038,train24039.aiff,0,2
24039,train24040.aiff,0,2
24040,train24041.aiff,0,2
24041,train24042.aiff,0,0
24042,train24043.aiff,0,0
24043,train24044.aiff,0,0
24044,train24045.aiff,0,2
24045,train24046.aiff,0,0
24046,train24047.aiff,0,2
24047,train24048.aiff,0,0
24048,train24049.aiff,0,0
24049,train24050.aiff,0,2
24050,train24051.aiff,0,2
24051,train24052.aiff,0,0
24052,train24053.aiff,0,2
24053,train24054.aiff,0,2
24054,train24055.aiff,0,2
24055,train24056.aiff,0,0
24056,train24057.aiff,0,0
24057,train24058.aiff,0,0
24058,train24059.aiff,0,2
24059,train24060.aiff,0,0
24060,train24061.aiff,0,0
24061,train24062.aiff,0,0
24062,train24063.aiff,0,2
24063,train24064.aiff,0,2
24064,train24065.aiff,0,0
24065,train24066.aiff,0,0
24066,train24067.aiff,0,2
24067,train24068.aiff,0,2
24068,train24069.aiff,0,0
24069,train24070.aiff,0,0
24070,train24071.aiff,0,2
24071,train24072.aiff,0,2
24072,train24073.aiff,0,2
24073,train24074.aiff,0,0
24074,train24075.aiff,0,0
24075,train24076.aiff,0,0
24076,train24077.aiff,0,2
24077,train24078.aiff,0,2
24078,train24079.aiff,0,2
24079,train24080.aiff,0,0
24080,train24081.aiff,0,0
24081,train24082.aiff,0,0
24082,train24083.aiff,0,0
24083,train24084.aiff,0,0
24084,train24085.aiff,0,0
24085,train24086.aiff,0,2
24086,train24087.aiff,0,2
24087,train24088.aiff,0,2
24088,train24089.aiff,0,2
24089,train24090.aiff,0,0
24090,train24091.aiff,0,2
24091,train24092.aiff,0,0
24092,train24093.aiff,0,0
24093,train24094.aiff,0,2
24094,train24095.aiff,0,2
24095,train24096.aiff,0,0
24096,train24097.aiff,0,2
24097,train24098.aiff,0,2
24098,train24099.aiff,0,0
24099,train24100.aiff,0,0
24100,train24101.aiff,0,0
24101,train24102.aiff,0,2
24102,train24103.aiff,0,2
24103,train24104.aiff,0,2
24104,train24105.aiff,0,2
24105,train24106.aiff,0,2
24106,train24107.aiff,0,2
24107,train24108.aiff,0,0
24108,train24109.aiff,0,0
24109,train24110.aiff,0,0
24110,train24111.aiff,0,0
24111,train24112.aiff,0,2
24112,train24113.aiff,0,2
24113,train24114.aiff,0,2
24114,train24115.aiff,0,2
24115,train24116.aiff,0,0
24116,train24117.aiff,0,2
24117,train24118.aiff,0,2
24118,train24119.aiff,0,0
24119,train24120.aiff,0,2
24120,train24121.aiff,0,2
24121,train24122.aiff,0,2
24122,train24123.aiff,0,0
24123,train24124.aiff,0,2
24124,train24125.aiff,0,2
24125,train24126.aiff,0,0
24126,train24127.aiff,0,2
24127,train24128.aiff,0,2
24128,train24129.aiff,0,0
24129,train24130.aiff,0,0
24130,train24131.aiff,0,0
24131,train24132.aiff,0,2
24132,train24133.aiff,0,2
24133,train24134.aiff,0,2
24134,train24135.aiff,0,2
24135,train24136.aiff,0,2
24136,train24137.aiff,0,0
24137,train24138.aiff,0,0
24138,train24139.aiff,0,2
24139,train24140.aiff,0,0
24140,train24141.aiff,0,0
24141,train24142.aiff,0,2
24142,train24143.aiff,0,2
24143,train24144.aiff,0,2
24144,train24145.aiff,0,2
24145,train24146.aiff,0,0
24146,train24147.aiff,0,0
24147,train24148.aiff,0,0
24148,train24149.aiff,0,0
24149,train24150.aiff,0,2
24150,train24151.aiff,0,2
24151,train24152.aiff,0,2
24152,train24153.aiff,0,2
24153,train24154.aiff,0,0
24154,train24155.aiff,0,2
24155,train24156.aiff,0,2
24156,train24157.aiff,0,0
24157,train24158.aiff,0,0
24158,train24159.aiff,0,0
24159,train24160.aiff,0,0
24160,train24161.aiff,0,2
24161,train24162.aiff,0,0
24162,train24163.aiff,0,0
24163,train24164.aiff,0,0
24164,train24165.aiff,0,0
24165,train24166.aiff,0,2
24166,train24167.aiff,0,2
24167,train24168.aiff,0,2
24168,train24169.aiff,0,2
24169,train24170.aiff,0,0
24170,train24171.aiff,0,0
24171,train24172.aiff,0,2
24172,train24173.aiff,0,0
24173,train24174.aiff,0,0
24174,train24175.aiff,0,0
24175,train24176.aiff,0,0
24176,train24177.aiff,0,2
24177,train24178.aiff,0,2
24178,train24179.aiff,0,2
24179,train24180.aiff,0,2
24180,train24181.aiff,0,2
24181,train24182.aiff,0,0
24182,train24183.aiff,0,2
24183,train24184.aiff,0,0
24184,train24185.aiff,0,2
24185,train24186.aiff,0,0
24186,train24187.aiff,0,0
24187,train24188.aiff,0,0
24188,train24189.aiff,0,0
24189,train24190.aiff,0,2
24190,train24191.aiff,0,2
24191,train24192.aiff,0,0
24192,train24193.aiff,0,0
24193,train24194.aiff,0,2
24194,train24195.aiff,0,2
24195,train24196.aiff,0,2
24196,train24197.aiff,0,0
24197,train24198.aiff,0,0
24198,train24199.aiff,0,0
24199,train24200.aiff,0,2
24200,train24201.aiff,0,2
24201,train24202.aiff,0,0
24202,train24203.aiff,0,2
24203,train24204.aiff,0,0
24204,train24205.aiff,0,2
24205,train24206.aiff,0,0
24206,train24207.aiff,0,2
24207,train24208.aiff,0,2
24208,train24209.aiff,0,2
24209,train24210.aiff,0,0
24210,train24211.aiff,0,0
24211,train24212.aiff,0,0
24212,train24213.aiff,0,2
24213,train24214.aiff,0,2
24214,train24215.aiff,0,0
24215,train24216.aiff,0,0
24216,train24217.aiff,0,0
24217,train24218.aiff,0,0
24218,train24219.aiff,0,0
24219,train24220.aiff,0,0
24220,train24221.aiff,0,2
24221,train24222.aiff,0,0
24222,train24223.aiff,0,2
24223,train24224.aiff,0,2
24224,train24225.aiff,0,0
24225,train24226.aiff,0,0
24226,train24227.aiff,0,0
24227,train24228.aiff,0,0
24228,train24229.aiff,0,2
24229,train24230.aiff,0,2
24230,train24231.aiff,0,0
24231,train24232.aiff,0,2
24232,train24233.aiff,0,2
24233,train24234.aiff,0,2
24234,train24235.aiff,0,2
24235,train24236.aiff,0,2
24236,train24237.aiff,0,2
24237,train24238.aiff,0,0
24238,train24239.aiff,0,2
24239,train24240.aiff,0,2
24240,train24241.aiff,0,0
24241,train24242.aiff,0,2
24242,train24243.aiff,0,2
24243,train24244.aiff,0,0
24244,train24245.aiff,0,0
24245,train24246.aiff,0,0
24246,train24247.aiff,0,2
24247,train24248.aiff,0,2
24248,train24249.aiff,0,2
24249,train24250.aiff,0,0
24250,train24251.aiff,0,0
24251,train24252.aiff,0,2
24252,train24253.aiff,0,0
24253,train24254.aiff,0,2
24254,train24255.aiff,0,0
24255,train24256.aiff,0,0
24256,train24257.aiff,0,0
24257,train24258.aiff,0,2
24258,train24259.aiff,0,2
24259,train24260.aiff,0,2
24260,train24261.aiff,0,0
24261,train24262.aiff,0,0
24262,train24263.aiff,0,2
24263,train24264.aiff,0,2
24264,train24265.aiff,0,0
24265,train24266.aiff,0,0
24266,train24267.aiff,0,0
24267,train24268.aiff,0,0
24268,train24269.aiff,0,0
24269,train24270.aiff,0,0
24270,train24271.aiff,0,0
24271,train24272.aiff,0,0
24272,train24273.aiff,0,0
24273,train24274.aiff,0,2
24274,train24275.aiff,0,0
24275,train24276.aiff,0,2
24276,train24277.aiff,0,2
24277,train24278.aiff,0,2
24278,train24279.aiff,0,0
24279,train24280.aiff,0,0
24280,train24281.aiff,0,2
24281,train24282.aiff,0,2
24282,train24283.aiff,0,0
24283,train24284.aiff,0,0
24284,train24285.aiff,0,2
24285,train24286.aiff,0,2
24286,train24287.aiff,0,0
24287,train24288.aiff,0,0
24288,train24289.aiff,0,0
24289,train24290.aiff,0,2
24290,train24291.aiff,0,2
24291,train24292.aiff,0,2
24292,train24293.aiff,0,0
24293,train24294.aiff,0,0
24294,train24295.aiff,0,2
24295,train24296.aiff,0,0
24296,train24297.aiff,0,2
24297,train24298.aiff,0,0
24298,train24299.aiff,0,2
24299,train24300.aiff,0,2
24300,train24301.aiff,0,2
24301,train24302.aiff,0,2
24302,train24303.aiff,0,0
24303,train24304.aiff,0,0
24304,train24305.aiff,0,0
24305,train24306.aiff,0,0
24306,train24307.aiff,0,0
24307,train24308.aiff,0,0
24308,train24309.aiff,0,2
24309,train24310.aiff,0,0
24310,train24311.aiff,0,2
24311,train24312.aiff,0,2
24312,train24313.aiff,0,2
24313,train24314.aiff,0,2
24314,train24315.aiff,0,2
24315,train24316.aiff,0,2
24316,train24317.aiff,0,0
24317,train24318.aiff,0,0
24318,train24319.aiff,0,0
24319,train24320.aiff,0,2
24320,train24321.aiff,0,0
24321,train24322.aiff,0,2
24322,train24323.aiff,0,0
24323,train24324.aiff,0,0
24324,train24325.aiff,0,2
24325,train24326.aiff,0,0
24326,train24327.aiff,0,2
24327,train24328.aiff,0,2
24328,train24329.aiff,0,2
24329,train24330.aiff,0,0
24330,train24331.aiff,0,0
24331,train24332.aiff,0,0
24332,train24333.aiff,0,2
24333,train24334.aiff,0,0
24334,train24335.aiff,0,2
24335,train24336.aiff,0,0
24336,train24337.aiff,0,0
24337,train24338.aiff,0,0
24338,train24339.aiff,0,2
24339,train24340.aiff,0,2
24340,train24341.aiff,0,0
24341,train24342.aiff,0,0
24342,train24343.aiff,0,0
24343,train24344.aiff,0,2
24344,train24345.aiff,0,2
24345,train24346.aiff,0,2
24346,train24347.aiff,0,0
24347,train24348.aiff,0,0
24348,train24349.aiff,0,0
24349,train24350.aiff,0,2
24350,train24351.aiff,0,0
24351,train24352.aiff,0,2
24352,train24353.aiff,0,2
24353,train24354.aiff,0,2
24354,train24355.aiff,0,2
24355,train24356.aiff,0,0
24356,train24357.aiff,0,0
24357,train24358.aiff,0,2
24358,train24359.aiff,0,2
24359,train24360.aiff,0,0
24360,train24361.aiff,0,0
24361,train24362.aiff,0,2
24362,train24363.aiff,0,0
24363,train24364.aiff,0,2
24364,train24365.aiff,0,0
24365,train24366.aiff,0,2
24366,train24367.aiff,0,0
24367,train24368.aiff,0,0
24368,train24369.aiff,0,0
24369,train24370.aiff,0,2
24370,train24371.aiff,0,0
24371,train24372.aiff,0,2
24372,train24373.aiff,0,2
24373,train24374.aiff,0,2
24374,train24375.aiff,0,0
24375,train24376.aiff,0,0
24376,train24377.aiff,0,0
24377,train24378.aiff,0,2
24378,train24379.aiff,0,2
24379,train24380.aiff,0,0
24380,train24381.aiff,0,2
24381,train24382.aiff,0,2
24382,train24383.aiff,0,0
24383,train24384.aiff,0,0
24384,train24385.aiff,0,2
24385,train24386.aiff,0,2
24386,train24387.aiff,0,0
24387,train24388.aiff,0,2
24388,train24389.aiff,0,2
24389,train24390.aiff,0,0
24390,train24391.aiff,0,0
24391,train24392.aiff,0,0
24392,train24393.aiff,0,0
24393,train24394.aiff,0,3
24394,train24395.aiff,0,2
24395,train24396.aiff,0,2
24396,train24397.aiff,0,2
24397,train24398.aiff,0,2
24398,train24399.aiff,0,0
24399,train24400.aiff,0,0
24400,train24401.aiff,0,2
24401,train24402.aiff,0,2
24402,train24403.aiff,0,0
24403,train24404.aiff,0,2
24404,train24405.aiff,0,2
24405,train24406.aiff,0,2
24406,train24407.aiff,0,0
24407,train24408.aiff,0,3
24408,train24409.aiff,0,3
24409,train24410.aiff,0,0
24410,train24411.aiff,0,0
24411,train24412.aiff,0,0
24412,train24413.aiff,0,0
24413,train24414.aiff,0,0
24414,train24415.aiff,0,0
24415,train24416.aiff,0,0
24416,train24417.aiff,0,0
24417,train24418.aiff,0,0
24418,train24419.aiff,0,0
24419,train24420.aiff,0,2
24420,train24421.aiff,0,0
24421,train24422.aiff,0,2
24422,train24423.aiff,0,0
24423,train24424.aiff,0,2
24424,train24425.aiff,0,2
24425,train24426.aiff,0,0
24426,train24427.aiff,0,2
24427,train24428.aiff,0,0
24428,train24429.aiff,0,0
24429,train24430.aiff,1,0
24430,train24431.aiff,0,2
24431,train24432.aiff,0,0
24432,train24433.aiff,0,2
24433,train24434.aiff,0,2
24434,train24435.aiff,0,0
24435,train24436.aiff,0,0
24436,train24437.aiff,0,0
24437,train24438.aiff,0,2
24438,train24439.aiff,0,1
24439,train24440.aiff,0,2
24440,train24441.aiff,0,3
24441,train24442.aiff,0,0
24442,train24443.aiff,0,0
24443,train24444.aiff,0,0
24444,train24445.aiff,0,0
24445,train24446.aiff,0,3
24446,train24447.aiff,1,0
24447,train24448.aiff,0,0
24448,train24449.aiff,1,3
24449,train24450.aiff,0,0
24450,train24451.aiff,0,0
24451,train24452.aiff,0,0
24452,train24453.aiff,0,0
24453,train24454.aiff,0,0
24454,train24455.aiff,0,3
24455,train24456.aiff,0,3
24456,train24457.aiff,0,2
24457,train24458.aiff,0,2
24458,train24459.aiff,0,3
24459,train24460.aiff,0,1
24460,train24461.aiff,0,1
24461,train24462.aiff,0,0
24462,train24463.aiff,0,3
24463,train24464.aiff,0,0
24464,train24465.aiff,0,0
24465,train24466.aiff,0,0
24466,train24467.aiff,0,2
24467,train24468.aiff,0,0
24468,train24469.aiff,1,0
24469,train24470.aiff,0,0
24470,train24471.aiff,0,0
24471,train24472.aiff,0,0
24472,train24473.aiff,0,0
24473,train24474.aiff,0,0
24474,train24475.aiff,0,2
24475,train24476.aiff,0,3
24476,train24477.aiff,0,0
24477,train24478.aiff,0,2
24478,train24479.aiff,0,3
24479,train24480.aiff,0,2
24480,train24481.aiff,0,0
24481,train24482.aiff,0,0
24482,train24483.aiff,0,3
24483,train24484.aiff,0,2
24484,train24485.aiff,0,2
24485,train24486.aiff,0,2
24486,train24487.aiff,0,0
24487,train24488.aiff,0,0
24488,train24489.aiff,0,2
24489,train24490.aiff,0,0
24490,train24491.aiff,0,0
24491,train24492.aiff,0,0
24492,train24493.aiff,0,3
24493,train24494.aiff,0,0
24494,train24495.aiff,0,0
24495,train24496.aiff,0,0
24496,train24497.aiff,0,0
24497,train24498.aiff,0,0
24498,train24499.aiff,0,0
24499,train24500.aiff,0,0
24500,train24501.aiff,0,0
24501,train24502.aiff,0,2
24502,train24503.aiff,0,1
24503,train24504.aiff,1,0
24504,train24505.aiff,1,0
24505,train24506.aiff,0,0
24506,train24507.aiff,0,2
24507,train24508.aiff,0,2
24508,train24509.aiff,0,2
24509,train24510.aiff,0,1
24510,train24511.aiff,0,2
24511,train24512.aiff,0,1
24512,train24513.aiff,0,2
24513,train24514.aiff,0,2
24514,train24515.aiff,0,0
24515,train24516.aiff,0,2
24516,train24517.aiff,0,0
24517,train24518.aiff,0,2
24518,train24519.aiff,0,0
24519,train24520.aiff,0,2
24520,train24521.aiff,0,2
24521,train24522.aiff,1,0
24522,train24523.aiff,0,2
24523,train24524.aiff,0,2
24524,train24525.aiff,1,0
24525,train24526.aiff,0,2
24526,train24527.aiff,0,0
24527,train24528.aiff,0,2
24528,train24529.aiff,0,3
24529,train24530.aiff,0,2
24530,train24531.aiff,0,2
24531,train24532.aiff,0,2
24532,train24533.aiff,0,2
24533,train24534.aiff,0,0
24534,train24535.aiff,0,0
24535,train24536.aiff,0,2
24536,train24537.aiff,0,2
24537,train24538.aiff,0,1
24538,train24539.aiff,0,1
24539,train24540.aiff,0,1
24540,train24541.aiff,0,2
24541,train24542.aiff,0,2
24542,train24543.aiff,0,2
24543,train24544.aiff,0,2
24544,train24545.aiff,0,2
24545,train24546.aiff,0,2
24546,train24547.aiff,0,2
24547,train24548.aiff,0,1
24548,train24549.aiff,0,1
24549,train24550.aiff,0,2
24550,train24551.aiff,0,0
24551,train24552.aiff,1,0
24552,train24553.aiff,1,2
24553,train24554.aiff,0,2
24554,train24555.aiff,0,0
24555,train24556.aiff,0,0
24556,train24557.aiff,0,2
24557,train24558.aiff,1,0
24558,train24559.aiff,1,0
24559,train24560.aiff,1,0
24560,train24561.aiff,0,2
24561,train24562.aiff,0,2
24562,train24563.aiff,0,0
24563,train24564.aiff,0,3
24564,train24565.aiff,0,3
24565,train24566.aiff,0,2
24566,train24567.aiff,1,0
24567,train24568.aiff,0,2
24568,train24569.aiff,0,0
24569,train24570.aiff,0,0
24570,train24571.aiff,0,0
24571,train24572.aiff,0,0
24572,train24573.aiff,0,1
24573,train24574.aiff,0,2
24574,train24575.aiff,0,0
24575,train24576.aiff,0,2
24576,train24577.aiff,0,0
24577,train24578.aiff,1,0
24578,train24579.aiff,0,3
24579,train24580.aiff,1,0
24580,train24581.aiff,1,0
24581,train24582.aiff,1,0
24582,train24583.aiff,1,3
24583,train24584.aiff,1,3
24584,train24585.aiff,1,3
24585,train24586.aiff,1,3
24586,train24587.aiff,1,3
24587,train24588.aiff,0,0
24588,train24589.aiff,1,3
24589,train24590.aiff,1,3
24590,train24591.aiff,1,0
24591,train24592.aiff,1,3
24592,train24593.aiff,1,0
24593,train24594.aiff,1,0
24594,train24595.aiff,1,3
24595,train24596.aiff,1,0
24596,train24597.aiff,1,0
24597,train24598.aiff,1,0
24598,train24599.aiff,1,3
24599,train24600.aiff,1,0
24600,train24601.aiff,1,0
24601,train24602.aiff,1,3
24602,train24603.aiff,1,3
24603,train24604.aiff,1,3
24604,train24605.aiff,1,2
24605,train24606.aiff,0,0
24606,train24607.aiff,0,0
24607,train24608.aiff,0,0
24608,train24609.aiff,1,0
24609,train24610.aiff,1,0
24610,train24611.aiff,0,0
24611,train24612.aiff,1,0
24612,train24613.aiff,0,0
24613,train24614.aiff,0,0
24614,train24615.aiff,0,0
24615,train24616.aiff,1,0
24616,train24617.aiff,0,0
24617,train24618.aiff,0,2
24618,train24619.aiff,1,0
24619,train24620.aiff,1,0
24620,train24621.aiff,0,0
24621,train24622.aiff,1,0
24622,train24623.aiff,0,0
24623,train24624.aiff,0,2
24624,train24625.aiff,0,0
24625,train24626.aiff,1,0
24626,train24627.aiff,1,0
24627,train24628.aiff,1,0
24628,train24629.aiff,1,0
24629,train24630.aiff,1,0
24630,train24631.aiff,1,0
24631,train24632.aiff,1,0
24632,train24633.aiff,1,0
24633,train24634.aiff,0,0
24634,train24635.aiff,0,0
24635,train24636.aiff,0,0
24636,train24637.aiff,0,2
24637,train24638.aiff,1,0
24638,train24639.aiff,1,0
24639,train24640.aiff,1,0
24640,train24641.aiff,1,0
24641,train24642.aiff,1,0
24642,train24643.aiff,1,0
24643,train24644.aiff,1,0
24644,train24645.aiff,1,0
24645,train24646.aiff,1,0
24646,train24647.aiff,0,1
24647,train24648.aiff,0,0
24648,train24649.aiff,0,0
24649,train24650.aiff,0,0
24650,train24651.aiff,0,2
24651,train24652.aiff,0,2
24652,train24653.aiff,1,0
24653,train24654.aiff,1,0
24654,train24655.aiff,0,0
24655,train24656.aiff,1,0
24656,train24657.aiff,1,0
24657,train24658.aiff,0,0
24658,train24659.aiff,1,0
24659,train24660.aiff,1,0
24660,train24661.aiff,0,0
24661,train24662.aiff,0,2
24662,train24663.aiff,0,3
24663,train24664.aiff,0,1
24664,train24665.aiff,1,0
24665,train24666.aiff,1,0
24666,train24667.aiff,1,0
24667,train24668.aiff,1,3
24668,train24669.aiff,1,3
24669,train24670.aiff,1,3
24670,train24671.aiff,1,0
24671,train24672.aiff,1,0
24672,train24673.aiff,1,0
24673,train24674.aiff,1,0
24674,train24675.aiff,0,3
24675,train24676.aiff,0,0
24676,train24677.aiff,0,0
24677,train24678.aiff,0,0
24678,train24679.aiff,1,3
24679,train24680.aiff,1,0
24680,train24681.aiff,1,0
24681,train24682.aiff,1,3
24682,train24683.aiff,1,3
24683,train24684.aiff,1,3
24684,train24685.aiff,1,3
24685,train24686.aiff,1,3
24686,train24687.aiff,1,3
